Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","","M","Donnée non disponible"
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","1069","Viande, canard","2013","2013","tonnes","","M","Donnée non disponible"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","1069","Viande, canard","2012","2012","1000 US$","","M","Donnée non disponible"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","1069","Viande, canard","2013","2013","1000 US$","","M","Donnée non disponible"
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","","M","Donnée non disponible"
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","","M","Donnée non disponible"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","","M","Donnée non disponible"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","","M","Donnée non disponible"
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","257","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","271","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","500","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","599","R","Données estimées en utilisant les données des pays partenaires"
"TP","Cultures et produits animaux","39","Tchad","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","39","Tchad","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","39","Tchad","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","39","Tchad","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","257","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","271","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","500","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","599","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","257","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","271","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","500","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","599","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5910","Exportations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5910","Exportations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5922","Exportations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","39","Tchad","5922","Exportations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","0","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5610","Importations - Quantité","1060","Foie gras, préparations","2012","2012","tonnes","10","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5610","Importations - Quantité","1060","Foie gras, préparations","2013","2013","tonnes","13","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5622","Importations - Valeur","1060","Foie gras, préparations","2012","2012","1000 US$","250","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5622","Importations - Valeur","1060","Foie gras, préparations","2013","2013","1000 US$","377","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5910","Exportations - Quantité","1060","Foie gras, préparations","2012","2012","tonnes","12","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5910","Exportations - Quantité","1060","Foie gras, préparations","2013","2013","tonnes","32","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5922","Exportations - Valeur","1060","Foie gras, préparations","2012","2012","1000 US$","99","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5922","Exportations - Valeur","1060","Foie gras, préparations","2013","2013","1000 US$","295","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","11571","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5610","Importations - Quantité","1069","Viande, canard","2013","2013","tonnes","9171","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5622","Importations - Valeur","1069","Viande, canard","2012","2012","1000 US$","33639","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5622","Importations - Valeur","1069","Viande, canard","2013","2013","1000 US$","30309","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5910","Exportations - Quantité","1069","Viande, canard","2012","2012","tonnes","629","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5910","Exportations - Quantité","1069","Viande, canard","2013","2013","tonnes","685","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5922","Exportations - Valeur","1069","Viande, canard","2012","2012","1000 US$","2310","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5922","Exportations - Valeur","1069","Viande, canard","2013","2013","1000 US$","2654","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","8762","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","9978","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","32710","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","39730","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5910","Exportations - Quantité","1080","Viande, dinde","2012","2012","tonnes","435","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5910","Exportations - Quantité","1080","Viande, dinde","2013","2013","tonnes","787","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5922","Exportations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","1952","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5922","Exportations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","3861","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5610","Importations - Quantité","1073","Viande, oie","2012","2012","tonnes","1265","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5610","Importations - Quantité","1073","Viande, oie","2013","2013","tonnes","1425","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5622","Importations - Valeur","1073","Viande, oie","2012","2012","1000 US$","5711","","Donnée officielle"
"TP","Cultures et produits animaux","167","Tchéquie (la)","5622","Importations - Valeur","1073","Viande, oie","2013","2013","1000 US$","5298","","Donnée officielle"
